,Number_of_Pitches,Number_of_Pitch_Classes,Number_of_Common_Pitches,Number_of_Common_Pitch_Classes,Range,Importance_of_Bass_Register,Importance_of_Middle_Register,Importance_of_High_Register,Dominant_Spread,Strong_Tonal_Centres,Mean_Pitch,Mean_Pitch_Class,Most_Common_Pitch,Most_Common_Pitch_Class,Prevalence_of_Most_Common_Pitch,Prevalence_of_Most_Common_Pitch_Class,Relative_Prevalence_of_Top_Pitches,Relative_Prevalence_of_Top_Pitch_Classes,Interval_Between_Most_Prevalent_Pitches,Interval_Between_Most_Prevalent_Pitch_Classes,Pitch_Variability,Pitch_Class_Variability,Pitch_Class_Variability_After_Folding,Pitch_Skewness,Pitch_Class_Skewness,Pitch_Class_Skewness_After_Folding,Pitch_Kurtosis,Pitch_Class_Kurtosis,Pitch_Class_Kurtosis_After_Folding,Major_or_Minor,First_Pitch,First_Pitch_Class,Last_Pitch,Last_Pitch_Class,Most_Common_Melodic_Interval,Mean_Melodic_Interval,Number_of_Common_Melodic_Intervals,Distance_Between_Most_Prevalent_Melodic_Intervals,Prevalence_of_Most_Common_Melodic_Interval,Relative_Prevalence_of_Most_Common_Melodic_Intervals,Amount_of_Arpeggiation,Repeated_Notes,Chromatic_Motion,Stepwise_Motion,Melodic_Thirds,Melodic_Perfect_Fourths,Melodic_Tritones,Melodic_Perfect_Fifths,Melodic_Sixths,Melodic_Sevenths,Melodic_Octaves,Melodic_Large_Intervals,Minor_Major_Melodic_Third_Ratio,Melodic_Embellishments,Direction_of_Melodic_Motion,Average_Length_of_Melodic_Arcs,Average_Interval_Spanned_by_Melodic_Arcs,Melodic_Pitch_Variety,Simple_Initial_Meter,Compound_Initial_Meter,Complex_Initial_Meter,Duple_Initial_Meter,Triple_Initial_Meter,Quadruple_Initial_Meter,Metrical_Diversity,Total_Number_of_Notes,Note_Density_per_Quarter_Note,Note_Density_per_Quarter_Note_per_Voice,Note_Density_per_Quarter_Note_Variability,Range_of_Rhythmic_Values,Number_of_Different_Rhythmic_Values_Present,Number_of_Common_Rhythmic_Values_Present,Prevalence_of_Very_Short_Rhythmic_Values,Prevalence_of_Short_Rhythmic_Values,Prevalence_of_Medium_Rhythmic_Values,Prevalence_of_Long_Rhythmic_Values,Prevalence_of_Very_Long_Rhythmic_Values,Prevalence_of_Dotted_Notes,Shortest_Rhythmic_Value,Longest_Rhythmic_Value,Mean_Rhythmic_Value,Most_Common_Rhythmic_Value,Prevalence_of_Most_Common_Rhythmic_Value,Relative_Prevalence_of_Most_Common_Rhythmic_Values,Difference_Between_Most_Common_Rhythmic_Values,Rhythmic_Value_Variability,Rhythmic_Value_Skewness,Rhythmic_Value_Kurtosis,Mean_Rhythmic_Value_Run_Length,Median_Rhythmic_Value_Run_Length,Variability_in_Rhythmic_Value_Run_Lengths,Mean_Rhythmic_Value_Offset,Median_Rhythmic_Value_Offset,Variability_of_Rhythmic_Value_Offsets,Complete_Rests_Fraction,Partial_Rests_Fraction,Average_Rest_Fraction_Across_Voices,Longest_Complete_Rest,Longest_Partial_Rest,Mean_Complete_Rest_Duration,Mean_Partial_Rest_Duration,Median_Complete_Rest_Duration,Median_Partial_Rest_Duration,Variability_of_Complete_Rest_Durations,Variability_of_Partial_Rest_Durations,Variability_Across_Voices_of_Combined_Rests,Number_of_Strong_Rhythmic_Pulses_-_Tempo_Standardized,Number_of_Moderate_Rhythmic_Pulses_-_Tempo_Standardized,Number_of_Relatively_Strong_Rhythmic_Pulses_-_Tempo_Standardized,Strongest_Rhythmic_Pulse_-_Tempo_Standardized,Second_Strongest_Rhythmic_Pulse_-_Tempo_Standardized,Harmonicity_of_Two_Strongest_Rhythmic_Pulses_-_Tempo_Standardized,Strength_of_Strongest_Rhythmic_Pulse_-_Tempo_Standardized,Strength_of_Second_Strongest_Rhythmic_Pulse_-_Tempo_Standardized,Strength_Ratio_of_Two_Strongest_Rhythmic_Pulses_-_Tempo_Standardized,Combined_Strength_of_Two_Strongest_Rhythmic_Pulses_-_Tempo_Standardized,Rhythmic_Variability_-_Tempo_Standardized,Rhythmic_Looseness_-_Tempo_Standardized,Polyrhythms_-_Tempo_Standardized,Initial_Tempo,Mean_Tempo,Tempo_Variability,Duration_in_Seconds,Note_Density,Note_Density_Variability,Average_Time_Between_Attacks,Average_Time_Between_Attacks_for_Each_Voice,Variability_of_Time_Between_Attacks,Average_Variability_of_Time_Between_Attacks_for_Each_Voice,Minimum_Note_Duration,Maximum_Note_Duration,Average_Note_Duration,Variability_of_Note_Durations,Amount_of_Staccato,Number_of_Strong_Rhythmic_Pulses,Number_of_Moderate_Rhythmic_Pulses,Number_of_Relatively_Strong_Rhythmic_Pulses,Strongest_Rhythmic_Pulse,Second_Strongest_Rhythmic_Pulse,Harmonicity_of_Two_Strongest_Rhythmic_Pulses,Strength_of_Strongest_Rhythmic_Pulse,Strength_of_Second_Strongest_Rhythmic_Pulse,Strength_Ratio_of_Two_Strongest_Rhythmic_Pulses,Combined_Strength_of_Two_Strongest_Rhythmic_Pulses,Rhythmic_Variability,Rhythmic_Looseness,Polyrhythms
"D:\AlphaProject\_PythonML\pythonProject\melodies\battle\Gbboss.mid",17.0, 11.0, 5.0, 1.0, 41.0, 0.12, 0.79, 0.09, 1.0, 4.0, 65.0, 6.55, 67.0, 9.0, 0.19, 0.32, 1.0, 0.5938, 2.0, 2.0, 8.616, 2.746, 3.267, -0.5327, -0.4915, 1.111, 8.158, 6.101, 6.084, 0.0, 45.0, 9.0, 67.0, 7.0, 0.0, 3.96, 2.0, 2.0, 0.4545, 0.6444, 0.5556, 0.4545, 0.0101, 0.303, 0.0303, 0.0, 0.0101, 0.0, 0.0303, 0.0303, 0.0404, 0.101, 2.0, 0.03, 0.5556, 1.385, 10.0, 2.233, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 1.794, 1.794, 0.7857, 6.0, 3.0, 2.0, 0.45, 0.96, 0.51, 0.04, 0.0, 0.04, 0.25, 3.0, 0.4875, 0.5, 0.51, 0.8824, 1.0, 0.5299, -0.07077, 24.81, 2.273, 2.0, 2.016, 0.0, 0.0, 0.0, 0.1256, 0.1256, 0.1256, 0.5, 0.5, 0.2917, 0.2917, 0.25, 0.25, 0.09517, 0.09517, 0.0, 4.0, 10.0, 10.0, 60.0, 80.0, 1.333, 0.1455, 0.1192, 1.22, 0.2646, 0.02486, 0.0, 0.2, 148.0, 148.0, 3.846E-11, 22.6, 4.425, 1.673, 0.2252, 0.2252, 0.2499, 0.2499, 0.1014, 1.216, 0.1976, 0.2148, 0.0, 1.0, 13.0, 13.0, 74.0, 99.0, 1.338, 0.1146, 0.09395, 1.22, 0.2086, 0.0216, 0.0, 0.2308
"D:\AlphaProject\_PythonML\pythonProject\melodies\battle\Resident_Evil_2_Mr_X_2.mid",7.0, 7.0, 5.0, 2.0, 10.0, 0.0, 0.99, 0.01, 3.0, 2.0, 67.0, 6.41, 64.0, 4.0, 0.31, 0.31, 0.8065, 0.8065, 7.0, 7.0, 3.253, 3.542, 3.049, -1.282, 1.194, 0.7772, 4.471, 5.039, 6.691, 0.0, 65.0, 5.0, 71.0, 11.0, 0.0, 3.313, 5.0, 2.0, 0.2222, 0.9091, 0.4444, 0.2222, 0.1212, 0.3232, 0.0101, 0.1515, 0.08081, 0.202, 0.0, 0.0101, 0.0, 0.0, 0.0, 0.0, 0.6753, 1.571, 6.551, 3.056, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 1.923, 1.923, 1.804, 6.0, 2.0, 1.0, 0.92, 0.92, 0.0, 0.08, 0.0, 0.08, 0.25, 3.0, 0.47, 0.25, 0.92, 0.08696, 6.0, 0.7498, 0.8802, 14.23, 50.0, 92.0, 59.4, 0.04, 0.0, 0.1363, 0.1731, 0.1731, 0.1731, 4.0, 4.0, 2.25, 2.25, 4.0, 4.0, 2.021, 2.021, 0.0, 7.0, 10.0, 10.0, 48.0, 160.0, 3.333, 0.1042, 0.1042, 1.0, 0.2083, 0.02423, 0.0, 0.2, 147.0, 147.0, 7.557E-11, 21.22, 4.712, 4.39, 0.1964, 0.1964, 0.3441, 0.3441, 0.102, 1.02, 0.1755, 0.2504, 0.0, 0.0, 13.0, 13.0, 59.0, 196.0, 3.322, 0.08189, 0.08189, 1.0, 0.1638, 0.02105, 0.0, 0.1538
"D:\AlphaProject\_PythonML\pythonProject\melodies\battle\Ristar-Boss1.mid",13.0, 10.0, 5.0, 2.0, 33.0, 0.0, 0.02, 0.98, 5.0, 1.0, 87.0, 4.78, 86.0, 2.0, 0.23, 0.27, 0.7826, 0.7778, 7.0, 7.0, 5.38, 3.199, 2.383, -0.1673, 0.7315, 1.234, 15.58, 4.862, 7.979, 0.0, 74.0, 2.0, 86.0, 2.0, 0.0, 3.96, 5.0, 1.0, 0.2323, 0.913, 0.4949, 0.2323, 0.2121, 0.3636, 0.1414, 0.0, 0.0, 0.08081, 0.09091, 0.0, 0.0404, 0.05051, 0.0, 0.0, 0.6711, 2.171, 11.06, 6.317, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 2.597, 2.597, 0.5736, 6.0, 2.0, 1.0, 0.98, 0.98, 0.0, 0.02, 0.0, 0.02, 0.25, 3.0, 0.305, 0.25, 0.98, 0.02041, 6.0, 0.3869, 0.4264, 53.6, 25.0, 12.0, 41.0, 0.01, 0.0, 0.07035, 0.2338, 0.2338, 0.2338, 0.25, 0.25, 0.2432, 0.2432, 0.25, 0.25, 0.02866, 0.02866, 0.0, 4.0, 10.0, 10.0, 120.0, 80.0, 1.5, 0.1087, 0.1072, 1.014, 0.2159, 0.02394, 0.0, 0.3, 150.0, 150.0, 0.0, 15.4, 6.494, 3.402, 0.1507, 0.1507, 0.1311, 0.1311, 0.1, 1.0, 0.118, 0.1266, 0.98, 0.0, 13.0, 13.0, 149.0, 100.0, 1.49, 0.08554, 0.08434, 1.014, 0.1699, 0.0207, 0.0, 0.07692
"D:\AlphaProject\_PythonML\pythonProject\melodies\battle\dr._wily.mid",15.0, 9.0, 4.0, 2.0, 48.0, 0.14, 0.27, 0.59, 1.0, 3.0, 70.0, 5.81, 76.0, 4.0, 0.23, 0.4, 0.6087, 0.525, 36.0, 3.0, 13.13, 2.658, 3.036, -1.341, 2.043, 0.4249, 7.432, 5.474, 5.656, 0.0, 64.0, 4.0, 76.0, 4.0, 3.0, 4.424, 5.0, 2.0, 0.2525, 0.76, 0.4343, 0.1212, 0.1919, 0.3535, 0.2929, 0.0303, 0.0404, 0.0202, 0.09091, 0.0, 0.0, 0.05051, 6.25, 0.0, 0.5402, 1.554, 7.661, 3.088, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 0.8065, 0.8065, 0.4529, 9.0, 7.0, 2.0, 0.61, 0.74, 0.25, 0.14, 0.05, 0.24, 0.125, 6.0, 0.8625, 0.25, 0.45, 0.3556, 1.0, 1.423, 1.291, 12.72, 1.818, 1.0, 1.623, 0.0712, 0.05729, 0.06258, 0.2819, 0.2819, 0.2819, 4.0, 4.0, 0.8939, 0.8939, 0.2135, 0.2135, 1.128, 1.128, 0.0, 0.0, 33.0, 20.0, 65.0, 46.0, 1.413, 0.03723, 0.03191, 1.167, 0.06915, 0.00854, 2.15, 0.05, 158.0, 158.0, 7.333E-12, 47.09, 2.124, 0.9876, 0.4568, 0.4568, 0.5776, 0.5776, 0.04945, 2.393, 0.3381, 0.5528, 0.37, 0.0, 24.0, 7.0, 41.0, 45.0, 1.098, 0.0722, 0.04332, 1.667, 0.1155, 0.01027, 5.571, 0.4286
"D:\AlphaProject\_PythonML\pythonProject\melodies\battle\rivaltrainer.mid",27.0, 11.0, 2.0, 1.0, 53.0, 0.08, 0.51, 0.41, 2.0, 4.0, 69.0, 4.93, 72.0, 2.0, 0.12, 0.22, 0.9167, 0.7273, 1.0, 9.0, 12.05, 3.988, 2.552, -0.595, 0.6996, 0.5056, 7.769, 4.745, 6.082, 0.0, 59.0, 11.0, 88.0, 4.0, 2.0, 6.838, 5.0, 1.0, 0.1919, 0.8421, 0.3434, 0.1212, 0.1616, 0.3535, 0.1717, 0.1414, 0.0, 0.0404, 0.0, 0.0101, 0.0, 0.1616, 4.667, 0.01, 0.5287, 1.554, 12.04, 4.443, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 0.6182, 0.6182, NaN, 9.0, 10.0, 2.0, 0.01, 0.46, 0.84, 0.21, 0.07, 0.37, 0.25, 8.0, 1.46, 0.5, 0.45, 0.5111, 1.0, 1.872, 1.138, 12.03, 1.613, 1.0, 1.31, 0.09615, 0.01042, 0.1243, 0.1188, 0.1188, 0.1188, 8.0, 8.0, 0.3679, 0.3679, 0.1667, 0.1667, 1.094, 1.094, 0.0, 5.0, 5.0, 5.0, 60.0, 120.0, 2.0, 0.2287, 0.2242, 1.02, 0.4529, 0.03478, 0.0, 0.4, 165.0, 165.0, 3.001E-11, 58.82, 1.7, 0.9931, 0.5417, 0.5417, 0.657, 0.657, 0.08712, 2.818, 0.5183, 0.6517, 0.01, 7.0, 7.0, 7.0, 83.0, 165.0, 1.988, 0.1689, 0.1656, 1.02, 0.3344, 0.02943, 0.0, 0.2857
"D:\AlphaProject\_PythonML\pythonProject\melodies\battle\rivaltrainer2.mid",21.0, 12.0, 3.0, 1.0, 43.0, 0.08, 0.53, 0.39, 2.0, 4.0, 68.0, 4.7, 72.0, 2.0, 0.14, 0.22, 0.7857, 0.7273, 1.0, 2.0, 10.88, 4.021, 2.848, -0.9871, 1.268, 0.7794, 8.654, 4.756, 5.949, 0.0, 81.0, 9.0, 69.0, 9.0, 1.0, 7.152, 4.0, 4.0, 0.2727, 0.5185, 0.303, 0.101, 0.2727, 0.3434, 0.1313, 0.1414, 0.0202, 0.05051, 0.0303, 0.0101, 0.0101, 0.1616, 3.333, 0.01, 0.3933, 1.561, 12.3, 4.139, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 1.14, 1.14, 1.064, 9.0, 8.0, 3.0, 0.33, 0.68, 0.61, 0.06, 0.03, 0.28, 0.25, 8.0, 0.8275, 0.5, 0.35, 0.9429, 1.0, 1.281, 0.7673, 27.37, 2.381, 1.0, 4.889, 0.04677, 0.01042, 0.08686, 0.05924, 0.05924, 0.05924, 0.25, 0.25, 0.179, 0.179, 0.1667, 0.1667, 0.03017, 0.03017, 0.0, 5.0, 10.0, 10.0, 120.0, 60.0, 2.0, 0.1533, 0.1422, 1.078, 0.2956, 0.02611, 0.0, 0.3, 200.0, 200.0, 0.0, 26.32, 3.799, 2.835, 0.2418, 0.2418, 0.3299, 0.3299, 0.07188, 2.325, 0.2477, 0.3776, 0.33, 0.0, 17.0, 15.0, 200.0, 100.0, 2.0, 0.09815, 0.09104, 1.078, 0.1892, 0.01986, 0.0, 0.2
"D:\AlphaProject\_PythonML\pythonProject\melodies\battle\RK-MugsyBattle.mid",9.0, 9.0, 5.0, 2.0, 11.0, 0.4, 0.6, 0.0, 3.0, 3.0, 54.0, 3.86, 55.0, 7.0, 0.29, 0.29, 0.7931, 0.7931, 5.0, 5.0, 3.952, 3.052, 3.6, -0.1063, 0.8454, 1.25, 4.872, 5.035, 5.296, 0.0, 55.0, 7.0, 61.0, 1.0, 1.0, 1.859, 4.0, 1.0, 0.4141, 0.5854, 0.3737, 0.2424, 0.4141, 0.4343, 0.1313, 0.1515, 0.0404, 0.0, 0.0, 0.0, 0.0, 0.0, 12.0, 0.0, 0.52, 1.21, 2.871, 2.866, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 2.564, 2.564, 0.3236, 3.0, 4.0, 2.0, 0.71, 0.92, 0.29, 0.0, 0.0, 0.04, 0.25, 1.0, 0.3525, 0.25, 0.71, 0.2958, 1.0, 0.1883, 1.633, 10.09, 2.632, 1.0, 3.123, 0.005, 0.0, 0.01989, 0.08333, 0.08333, 0.08333, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 8.667E-17, 8.667E-17, 0.0, 1.0, 10.0, 10.0, 159.0, 96.0, 1.656, 0.1186, 0.09831, 1.207, 0.2169, 0.02246, 0.0, 0.2, 130.0, 130.0, 1.558E-11, 18.0, 5.556, 0.8119, 0.1771, 0.1771, 0.09259, 0.09259, 0.1154, 0.4615, 0.165, 0.08614, 0.0, 1.0, 11.0, 11.0, 173.0, 40.0, 4.325, 0.1069, 0.09008, 1.186, 0.1969, 0.02128, 0.0, 0.09091
"D:\AlphaProject\_PythonML\pythonProject\melodies\battle\RomancingSaga3_bat1.mid",20.0, 10.0, 4.0, 1.0, 52.0, 0.18, 0.19, 0.63, 4.0, 2.0, 68.0, 5.66, 74.0, 6.0, 0.16, 0.22, 1.0, 0.8182, 4.0, 4.0, 13.95, 3.456, 2.346, -1.251, -0.2951, -0.3836, 7.009, 4.983, 6.129, 0.0, 35.0, 11.0, 74.0, 2.0, 1.0, 6.939, 4.0, 1.0, 0.2828, 0.9286, 0.2121, 0.0, 0.2828, 0.5455, 0.1717, 0.09091, 0.0, 0.0, 0.0202, 0.0404, 0.0, 0.1313, 1.833, 0.0, 0.5152, 1.904, 12.96, 4.691, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 1.592, 1.592, 0.8053, 6.0, 7.0, 2.0, 0.32, 0.74, 0.66, 0.06, 0.0, 0.18, 0.25, 3.0, 0.62, 0.5, 0.42, 0.7619, 1.0, 0.53, 0.6792, 14.21, 3.03, 3.0, 3.54, 0.01208, 0.0, 0.02676, 0.02454, 0.02454, 0.02454, 0.5, 0.5, 0.3333, 0.3333, 0.5, 0.5, 0.1925, 0.1925, 0.0, 5.0, 12.0, 10.0, 120.0, 40.0, 3.0, 0.1371, 0.1191, 1.151, 0.2562, 0.02327, 0.0, 0.3, 152.0, 152.0, 1.901E-11, 24.8, 4.032, 1.401, 0.2465, 0.2465, 0.2155, 0.2155, 0.09457, 1.184, 0.2419, 0.2095, 0.32, 4.0, 13.0, 11.0, 152.0, 51.0, 2.98, 0.1191, 0.1035, 1.151, 0.2227, 0.02106, 0.09091, 0.1818
"D:\AlphaProject\_PythonML\pythonProject\melodies\battle\RomancingSaga3_bat2.mid",23.0, 12.0, 4.0, 3.0, 46.0, 0.08, 0.69, 0.23, 3.0, 2.0, 66.0, 5.07, 70.0, 10.0, 0.21, 0.25, 0.7619, 0.96, 5.0, 9.0, 9.923, 3.777, 3.486, -1.128, 0.0556, -1.162, 9.678, 4.695, 6.32, 0.0, 61.0, 1.0, 80.0, 8.0, 3.0, 4.111, 5.0, 2.0, 0.2626, 0.7308, 0.4848, 0.0101, 0.1919, 0.3535, 0.4141, 0.1313, 0.0, 0.0101, 0.0, 0.0101, 0.0404, 0.0303, 1.733, 0.0, 0.5612, 2.279, 9.233, 5.029, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 2.041, 2.041, 1.205, 8.0, 7.0, 2.0, 0.59, 0.77, 0.4, 0.01, 0.0, 0.18, 0.125, 4.0, 0.4725, 0.25, 0.51, 0.3529, 1.0, 0.4753, 1.404, 36.73, 3.226, 1.0, 5.76, 0.0225, 0.01042, 0.04539, 0.06505, 0.06505, 0.06505, 1.167, 1.167, 0.3214, 0.3214, 0.1667, 0.1667, 0.374, 0.374, 0.0, 3.0, 10.0, 10.0, 60.0, 159.0, 2.65, 0.12, 0.1091, 1.1, 0.2291, 0.02342, 0.0, 0.2, 152.0, 152.0, 4.633E-12, 19.34, 5.17, 2.682, 0.1893, 0.1893, 0.1988, 0.1988, 0.04523, 1.48, 0.1808, 0.1775, 0.59, 1.0, 12.0, 12.0, 76.0, 101.0, 1.329, 0.1031, 0.09219, 1.119, 0.1953, 0.02097, 0.0, 0.25
"D:\AlphaProject\_PythonML\pythonProject\melodies\battle\rs3nobledevils2.mid",13.0, 8.0, 5.0, 1.0, 60.0, 0.17, 0.0, 0.83, 4.0, 2.0, 73.0, 6.14, 76.0, 4.0, 0.16, 0.43, 1.0, 0.3488, 12.0, 7.0, 18.44, 2.975, 2.003, -0.921, 0.1412, 0.1498, 7.636, 5.341, 7.85, 0.0, 88.0, 4.0, 81.0, 9.0, 3.0, 13.24, 4.0, 1.0, 0.2121, 0.7619, 0.5859, 0.06061, 0.0, 0.06061, 0.3737, 0.1313, 0.0, 0.0, 0.0, 0.0303, 0.1212, 0.2222, 1.312, 0.0, 0.3548, 1.824, 24.76, 4.469, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 3.15, 3.15, 0.9621, 1.0, 2.0, 2.0, 0.78, 1.0, 0.22, 0.0, 0.0, 0.0, 0.25, 0.5, 0.305, 0.25, 0.78, 0.2821, 1.0, 0.1041, 1.585, 6.067, 7.692, 3.0, 17.08, 0.0, 0.0, 0.0, 0.03937, 0.03937, 0.03937, 0.5, 0.5, 0.3125, 0.3125, 0.25, 0.25, 0.125, 0.125, 0.0, 5.0, 10.0, 10.0, 120.0, 80.0, 1.5, 0.1165, 0.1127, 1.034, 0.2292, 0.02436, 0.0, 0.3, 158.0, 158.0, 5.269E-11, 12.06, 8.294, 2.067, 0.1204, 0.1204, 0.04461, 0.04461, 0.09494, 0.1899, 0.1158, 0.03953, 0.78, 0.0, 13.0, 13.0, 158.0, 106.0, 1.491, 0.091, 0.088, 1.034, 0.179, 0.02116, 0.0, 0.1538
"D:\AlphaProject\_PythonML\pythonProject\melodies\battle\FFL_Boss.mid",17.0, 12.0, 3.0, 2.0, 28.0, 0.02, 0.35, 0.63, 2.0, 3.0, 74.0, 6.54, 80.0, 8.0, 0.23, 0.23, 0.913, 0.913, 1.0, 1.0, 6.004, 2.798, 3.445, -0.8295, -0.4933, 0.1916, 7.666, 6.065, 4.835, 0.0, 80.0, 8.0, 72.0, 0.0, 0.0, 5.899, 4.0, 4.0, 0.2424, 0.75, 0.7374, 0.2424, 0.1414, 0.1414, 0.2121, 0.0202, 0.0101, 0.0303, 0.05051, 0.09091, 0.0101, 0.1919, 0.1667, 0.0, 0.4933, 1.389, 10.74, 2.544, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 1.515, 1.515, 0.8611, 5.0, 4.0, 3.0, 0.42, 0.77, 0.58, 0.07, 0.0, 0.0, 0.25, 2.0, 0.58, 0.25, 0.42, 0.8333, 1.0, 0.4686, 0.5122, 9.652, 2.0, 1.0, 1.818, 0.0, 0.0, 0.0, 0.1212, 0.1212, 0.1212, 0.5, 0.5, 0.3333, 0.3333, 0.25, 0.25, 0.1204, 0.1204, 0.0, 5.0, 10.0, 7.0, 40.0, 120.0, 3.0, 0.1613, 0.1613, 1.0, 0.3226, 0.0275, 0.0, 0.5714, 160.0, 160.0, 0.0, 24.75, 4.04, 1.583, 0.242, 0.242, 0.1651, 0.1651, 0.09375, 0.75, 0.2175, 0.1757, 0.42, 5.0, 13.0, 8.0, 54.0, 160.0, 2.963, 0.1237, 0.1237, 1.0, 0.2473, 0.02379, 0.0, 0.375
"D:\AlphaProject\_PythonML\pythonProject\melodies\battle\fflcreat.mid",12.0, 10.0, 5.0, 1.0, 15.0, 0.0, 0.43, 0.57, 3.0, 2.0, 74.0, 4.46, 72.0, 0.0, 0.23, 0.23, 0.6522, 0.6522, 1.0, 11.0, 3.155, 3.745, 3.254, 0.05705, 0.3684, -0.1291, 6.032, 5.246, 5.63, 0.0, 79.0, 7.0, 78.0, 6.0, 1.0, 1.444, 2.0, 1.0, 0.4646, 0.6957, 0.4444, 0.3232, 0.4646, 0.5455, 0.05051, 0.0, 0.0, 0.05051, 0.0101, 0.0202, 0.0, 0.0, 0.6667, 0.0, 0.3881, 1.595, 3.381, 2.421, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 2.667, 2.667, 1.317, 4.0, 4.0, 2.0, 0.82, 0.91, 0.18, 0.0, 0.0, 0.0, 0.125, 1.0, 0.2975, 0.25, 0.48, 0.7083, 1.0, 0.2448, 0.5822, 9.784, 6.25, 1.0, 13.82, 0.05417, 0.04167, 0.03034, 0.0753, 0.0753, 0.0753, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.0, 14.0, 12.0, 120.0, 60.0, 2.0, 0.1137, 0.1028, 1.105, 0.2165, 0.01945, 0.08333, 0.25, 171.0, 171.0, 2.115E-11, 13.15, 7.602, 2.774, 0.1302, 0.1302, 0.07453, 0.07453, 0.0402, 0.3472, 0.1216, 0.07997, 0.34, 0.0, 18.0, 15.0, 171.0, 86.0, 1.988, 0.08358, 0.07562, 1.105, 0.1592, 0.01579, 0.3333, 0.1333
"D:\AlphaProject\_PythonML\pythonProject\melodies\battle\rudora_battle.mid",27.0, 10.0, 3.0, 1.0, 59.0, 0.03, 0.69, 0.28, 4.0, 3.0, 71.0, 6.36, 71.0, 11.0, 0.21, 0.26, 0.4286, 0.6538, 2.0, 11.0, 9.635, 4.096, 2.64, 0.01246, -1.201, -0.4545, 10.09, 4.808, 6.492, 0.0, 68.0, 8.0, 71.0, 11.0, 1.0, 4.192, 3.0, 1.0, 0.2828, 0.8214, 0.3939, 0.1414, 0.2828, 0.5152, 0.1414, 0.0202, 0.0, 0.06061, 0.0303, 0.0, 0.0404, 0.05051, 0.75, 0.0, 0.4941, 2.125, 10.07, 4.109, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 100.0, 1.81, 1.81, 1.19, 8.0, 9.0, 2.0, 0.67, 0.83, 0.3, 0.06, 0.0, 0.03, 0.125, 4.0, 0.5188, 0.25, 0.58, 0.2759, 1.0, 0.6792, 1.187, 20.65, 3.125, 2.0, 5.123, 0.04387, 0.025, 0.05367, 0.1363, 0.1363, 0.1363, 0.4, 0.4, 0.1678, 0.1678, 0.1271, 0.1271, 0.08024, 0.08024, 0.0, 5.0, 10.0, 10.0, 120.0, 60.0, 2.0, 0.1263, 0.1176, 1.074, 0.2439, 0.02453, 0.0, 0.3, 155.0, 155.0, 3.297E-11, 21.39, 4.676, 2.631, 0.2142, 0.2142, 0.2603, 0.2603, 0.04113, 1.548, 0.1847, 0.2501, 0.66, 2.0, 12.0, 12.0, 155.0, 78.0, 1.987, 0.1083, 0.1009, 1.074, 0.2092, 0.0223, 0.0, 0.08333
